[24/Jul/2023:12:53:45 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.248.220.6] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:46 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.232.40.102] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:46 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.251.31.166] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:46 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.243.31.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:47 +0000] 200 - GET http www.awsbatch.click "/" [Client 107.23.255.38] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:48 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.252.254.230] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:50 +0000] 200 - GET http www.awsbatch.click "/" [Client 177.71.207.134] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:51 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.183.255.166] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:51 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.241.32.70] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:51 +0000] 200 - GET http www.awsbatch.click "/" [Client 176.34.159.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:53 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.250.253.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:53 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.228.16.38] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:55 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.245.168.6] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:55 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.248.220.6] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:56 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.251.31.166] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:56 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.232.40.102] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:57 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.243.31.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:58 +0000] 200 - GET http www.awsbatch.click "/" [Client 107.23.255.38] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:53:58 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.252.254.230] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:01 +0000] 200 - GET http www.awsbatch.click "/" [Client 177.71.207.134] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:01 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.255.254.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:01 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.183.255.166] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:01 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.241.32.70] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:02 +0000] 200 - GET http www.awsbatch.click "/" [Client 176.34.159.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:03 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.250.253.198] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
[24/Jul/2023:12:54:04 +0000] 200 - GET http www.awsbatch.click "/" [Client 54.228.16.38] [Length 568] [Gzip 1.86] "Amazon-Route53-Health-Check-Service (ref 70621e49-92dc-4e20-98ed-46d199dcb6f3; report http://amzn.to/1vsZADi)" "-"
